StopId,Code,Name,StopType,Zone,Street,Lng,Lat,Routes
700,HBC 383,Ô tô Hải Âu,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.582333,10.675522,"09, 62-1, 62-10, 62-2, 62-8, 63-1"
703,HBC 384,Văn phòng Ấp 5,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.58928,10.681405,"09, 62-1, 62-10, 62-2, 62-8, 63-1"
3431,HBC 386,Công ty Thiên Lộc,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.59251,10.68452,"09, 62-1, 62-10, 62-2, 62-8, 63-1"
3432,HBC 387,An Phú Tây,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.593695,10.686876,"09, 62-1, 62-10, 62-2, 62-8, 63-1"
702,HBC 388,Nút giao Bình Thuận,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.595428,10.691816,"09, 102, 22, 62-1, 62-10, 62-2, 62-8, 63-1"
704,HBC 389,Nguyễn Hữu Trí,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.597059,10.697161,"09, 102, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
705,HBC 390,Dương Đình Cúc,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.598276,10.706422,"09, 101, 102, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
706,HBC 392,Hưng Nhơn,Nhà chờ,Huyện Bình Chánh,Quốc lộ 1A,106.599339,10.71202,"09, 101, 102, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
711,HBC 393,Trần Đại Nghĩa,Trụ dừng,Huyện Bình Chánh,Quốc lộ 1A,106.600878,10.720838,"09, 102, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
708,QBT 001,Cầu An Lạc,Trụ dừng,Quận Bình Tân,Kinh Dương Vương,106.602337,10.724317,"09, 102, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
712,QBT 002,Hoa Hồng,Trụ dừng,Quận Bình Tân,Kinh Dương Vương,106.605191,10.726583,"09, 102, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
709,QBT 003,Hàng Dương,Trụ dừng,Quận Bình Tân,Kinh Dương Vương,106.607605,10.72832,"09, 102, 151, 39, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
714,QBT 004,Ủy ban,Trụ dừng,Quận Bình Tân,Kinh Dương Vương,106.610255,10.729977,"09, 102, 151, 39, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
710,QBT 005,Lâm Thành,Trụ dừng,Quận Bình Tân,Kinh Dương Vương,106.61298,10.734278,"09, 102, 151, 39, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
716,QBT 006,Tên Lửa,Trụ dừng,Quận Bình Tân,Kinh Dương Vương,106.614906,10.737541,"09, 102, 151, 39, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
713,QBT 007,Bệnh viện Triều An,Nhà chờ,Quận Bình Tân,Kinh Dương Vương,106.61687,10.739665,"09, 102, 151, 25, 39, 41, 60-1, 61, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
119,QBT 008,Bến xe Miền Tây,Nhà chờ,Quận Bình Tân,Kinh Dương Vương,106.618468,10.741035,"09, 25, 61, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
4149,QBT 009,Chợ An Lạc ,Trụ dừng,Quận Bình Tân,Kinh Dương Vương,106.62136,10.743396,"09, 139, 14, 148, 25, 32, 61, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
140,QBT 010,Kinh Dương Vương,Trụ dừng,Quận Bình Tân,Kinh Dương Vương,106.623162,10.744919,"09, 139, 14, 148, 25, 32, 61, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
718,Q6 048,Công viên Phú Lâm,Trụ dừng,Quận 6,Kinh Dương Vương,106.626257,10.747549,"09, 139, 14, 32, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
715,Q6 049,Hồ Bơi Phú Lâm,Trụ dừng,Quận 6,Kinh Dương Vương,106.627963,10.748914,"09, 139, 14, 32, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
720,Q6 050,Cư xá Phú Lâm,Trụ dừng,Quận 6,Kinh Dương Vương,106.630914,10.751217,"09, 139, 14, 32, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
717,Q6 051,Vòng xoay Phú Lâm,Trụ dừng,Quận 6,Kinh Dương Vương,106.633542,10.75322,"09, 139, 14, 62-1, 62-10, 62-2, 62-8, 63-1, 84"
724,Q6 039,Cầu Ông Buông,Trụ dừng,Quận 6,Hồng Bàng,106.637995,10.754548,"09, 139, 14, 16, 62-1, 62-10, 62-2, 62-6, 62-7, 62-8, 63-1, 81, 84"
719,Q6 040,Ngân hàng ACB,Trụ dừng,Quận 6,Hồng Bàng,106.641245,10.754295,"09, 139, 14, 16, 62-1, 62-10, 62-2, 62-6, 62-7, 62-8, 63-1, 81, 84"
721,Q6 041,Trường Nguyễn Đức Cảnh,Nhà chờ,Quận 6,Hồng Bàng,106.644003,10.754021,"09, 139, 145, 16, 62-1, 62-10, 62-2, 62-6, 62-7, 62-8, 63-1, 81, 84"
723,Q6 042,Chùa Nam Phổ Đà,Trụ dừng,Quận 6,Hồng Bàng,106.645955,10.753789,"09, 139, 145, 16, 62-1, 62-10, 62-2, 62-6, 62-7, 62-8, 63-1, 81, 84"
722,Q6 043,Lò Siêu,Trụ dừng,Quận 6,Hồng Bàng,106.647323,10.753647,"09, 139, 145, 16, 62-1, 62-10, 62-2, 62-6, 62-8, 63-1, 81, 84"
1113,QTD 077,Ngã tư Thủ Đức,Nhà chờ,Quận Thủ Đức,Xa Lộ Hà Nội,106.77299,10.84828,"10, 104, 150, 30, 52, 55, 60-3, 60-7, 67"
726,Q1 073,Đền Trần Hưng Đạo,Trụ dừng,Quận 1,Võ Thị Sáu,106.695238,10.791369,"10, 18, 91"
727,Q3 103,Trần Quốc Thảo,Trụ dừng,Quận 3,Võ Thị Sáu,106.686242,10.782294,"10, 30, 91"
728,Q6 024,CoopMart ,Trụ dừng,Quận 6,Hậu Giang,106.643198,10.749815,"10, 25, 61"
115,Q6 030,Mũi Tàu Phú Lâm,Trụ dừng,Quận 6,Hậu Giang,106.624686,10.745536,"10, 148, 25"
725,BX 46,Bến xe Miền Tây,Bến xe,Quận Bình Tân,Kinh Dương Vương,106.619438,10.739486,"10, 102, 139, 14, 148, 151, 32, 39, 41, 60-1, 91"
729,Q6 036,CoopMart,Trụ dừng,Quận 6,Hậu Giang,106.64283,10.74971,"10, 25, 61"
1397,Q10 031,Bệnh viện Nhi Đồng 1,Trụ dừng,Quận 10,Lý Thái Tổ,106.67038,10.767765,"10, 14, 27, 38, 69"
1909,Q3 020,Ngã 7 Lý Thái Tổ,Trụ dừng,Quận 3,Điện Biên Phủ,106.675224,10.768703,"10, 150, 91"
731,Q3 024,Cách Mạng tháng 8,Nhà chờ,Quận 3,Điện Biên Phủ,106.684145,10.777009,"10, 150, 30, 91"
730,QBTH 063,Cầu Điện Biên Phủ,Trụ dừng,Quận Bình Thạnh,Điện Biên Phủ,106.702518,10.795115,"10, 150, 45, 93"
732,BX 63,Bến xe Củ Chi,Bến xe,Huyện Củ Chi,Quốc lộ 22,106.482099,10.971617,"100, 107, 126, 13, 62-3, 70-1, 70-2, 74, 79, 87, 94"
734,HCC 018,Bến xe Củ Chi,Nhà chờ,Huyện Củ Chi,Quốc lộ 22,106.480347,10.972533,"100, 107, 70-1, 70-2, 79"
733,HCC 019,Bệnh viện Củ Chi,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.475742,10.974756,"100, 107, 70-1, 70-2, 79"
738,HCC 020,Trạm xăng,Ô sơn,Huyện Củ Chi,Quốc lộ 22,106.473129,10.976133,"100, 107, 70-1, 70-2, 79"
735,HCC 021,Công ty phân bón Sinh hóa Củ Chi,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.469455,10.978179,"100, 107, 70-1, 70-2"
7679,HCC 297,Quán cơm 5 Hoàng,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.4643,10.981133,"100, 107"
741,HCC 022,Trạm xăng Phước Hiệp 1,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.461232,10.98305,"100, 107, 70-1, 70-2"
736,HCC 023,Trạm y tế Nguyễn Thị Rành,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.450378,10.991035,"100, 107, 70-1, 70-2"
743,HCC 024,Đối diện Trường Tiểu học Phước Hiệp,Nhà chờ,Huyện Củ Chi,Quốc lộ 22,106.447987,10.993424,"100, 107, 70-1, 70-2"
737,HCC 025,Cây xăng Phước Thạnh,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.445058,10.996789,"100, 107, 70-1, 70-2"
745,HCC 026,UBND xã Phước Thạnh,Nhà chờ,Huyện Củ Chi,Quốc lộ 22,106.431969,11.00463,"100, 107, 70-1, 70-2"
739,QCCT028,Chợ Phước Thạnh,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.428146,11.005767,"100, 107, 70-1, 70-2"
746,HCC 144,Chợ Phước Thạnh,Ô sơn,Huyện Củ Chi,Tỉnh lộ 7,106.426697,11.005048,100
7707,HCC 282,Trường THCS Phước Thạnh,Nhà chờ,Huyện Củ Chi,Tỉnh lộ 7,106.424856,11.004225,100
789,HCC 102,Trường Quang Trung,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7 Củ Chi,106.423553,11.0029,100
742,HCC 146,Cây xăng petrolimet 59,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.422159,11.000014,100
748,HCC 147,Cổng chào Xã Thái Mỹ,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.415817,10.993867,100
750,HCC 148,Hẻm 582,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.413944,10.992703,100
744,HCC 149,Giáo xứ Mỹ Khánh,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.409935,10.990917,100
752,HCC 150,Trường mầm non Thái Mỹ,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.405235,10.991251,100
5789,HCC 1510,Trường Trung học phổ thông Nguyễn Văn Xơ,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7 ,106.402136,10.991364,100
7706,HCC 281,ĐD Trường Tiểu học Thái Mỹ,Nhà chờ,Huyện Củ Chi,Tỉnh lộ 7,106.39967,10.991307,100
754,HCC 152,Ủy Ban nhân dân Xã Thái Mỹ,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.398463,10.991328,100
756,HCC 153,Ấp Bình Thượng 1,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.393857,10.991302,100
747,HCC 154,Trương Thị Kiện,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.390312,10.991721,100
749,HCC 155,Ngã 3 Ông Cống,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7 ,106.385681,10.992471,100
758,HCC 156,đường 687,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.379446,10.99353,100
751,HCC 157,Trương Thị Kiện,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.37443,10.993877,100
760,HCC 158,Tỉnh lộ 6,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.372118,10.99363,100
771,BX 100,Cầu Tân Thái,Bến xe,Huyện Củ Chi,Tỉnh lộ 7,106.36434,10.983213,100
5777,HCC 089,Tỉnh lộ 6,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.372075,10.993435,100
772,HCC 090,Trương Thị Kiện,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.375471,10.993703,100
774,HCC 091,đường 687,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.379929,10.993266,100
773,HCC 092,Ngã 3 Ông Cống,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.3853,10.992433,100
5778,HCC 093,Trương Thị Kiện,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.38952,10.991676,100
775,HCC 094,Ấp Bình Thượng 1,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.393275,10.991186,100
777,HCC 095,Ủy Ban nhân dân Xã Thái Mỹ,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.397889,10.991118,100
7705,HCC 280,Trường Tiểu học Thái Mỹ,Nhà chờ,Huyện Củ Chi,Tỉnh lộ 7,106.399986,10.991207,100
5779,HCC 096,Trường trung học phổ thông Nguyễn Văn Xơ,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.402609,10.991139,100
778,HCC 097,Trường Mầm non Thái Mỹ,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.405458,10.991097,100
780,HCC 098,Giáo xứ Mỹ Khánh,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.411257,10.990949,100
779,HCC 099,Hẻm 582,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.414518,10.992892,100
786,HCC 100,Cổng chào Xã Thái Mỹ,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.416675,10.994119,100
781,HCC 101,Cây xăng petrolimet 59,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.422581,11.000223,100
740,QCCT193,Trường THPT Quang Trung,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7 Củ Chi,106.423866,11.00323,100
782,HCC 103,Chợ Phước Thạnh,Trụ dừng,Huyện Củ Chi,Tỉnh lộ 7,106.426465,11.004793,100
790,HCC 028,Chợ Phước Thạnh,Nhà chờ,Huyện Củ Chi,Quốc lộ 22,106.428069,11.005567,"100, 107, 70-1, 70-2"
783,HCC 029,Ủy Ban nhân dân Xã Phước Thạnh,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.431647,11.004504,"100, 107, 70-1"
784,HCC 030,ấp cây trôm,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.44487,10.996617,"100, 107, 70-1, 70-2"
792,HCC 031,Trường Tiểu học Phước Hiệp,Nhà chờ,Huyện Củ Chi,Quốc lộ 22,106.448362,10.992698,"100, 107, 70-1, 70-2"
794,HCC 032,UBND xã Phước Hiệp,Nhà chờ,Huyện Củ Chi,Quốc lộ 22,106.451263,10.989567,"100, 107, 70-1, 70-2"
785,HCC 033,Cây xăng Tài Lộc 3,Nhà chờ,Huyện Củ Chi,Quốc lộ 22,106.461033,10.982855,"100, 107, 70-1, 70-2"
7680,HCC 298,Quán cơm 5 Hoàng,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.463742,10.981049,"100, 107"
796,HCC 034,Công ty phân bón sinh hóa Củ Chi,Nhà chờ,Huyện Củ Chi,Quốc lộ 22,106.469632,10.977784,"100, 107, 70-1, 70-2"
787,HCC 035,Ngã 3 Nguyễn Thị Rành,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.472717,10.976109,"100, 107, 70-1, 70-2, 79"
788,HCC 036,Bệnh viện Củ Chi,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.477443,10.973655,"100, 107, 70-1, 79"
963,HCC 037,Bến xe Củ Chi,Trụ dừng,Huyện Củ Chi,Quốc lộ 22,106.48049,10.972091,"100, 107, 70-1, 70-2, 79"
278,BX84,Bến xe buýt Chợ Lớn - B,Bến xe,Quận 6,Lê Quang Sung,106.65107,10.751185,"101, 145, 23, 61, 62-2, 68, 84"
4418,Q6 072,Bãi Sậy,Trụ dừng,Quận 6,Phạm Đình Hổ,106.649303,10.748803,"101, 39"
753,Q6 013,Công viên Phạm Đình Hổ,Ô sơn,Quận 6,Bãi Sậy,106.647801,10.747702,101
755,Q6 014,Minh Phụng,Ô sơn,Quận 6,Bãi Sậy,106.644534,10.747206,101
7040,Q6 111,Bình Tiên,Trụ dừng,Quận 6,Văn Thân,106.642393,10.743718,101
7042,Q6 113,Bà Lài,Ô sơn,Quận 6,Văn Thân,106.636321,10.740371,101
757,Q6 078,Cầu Phạm Văn Chí,Trụ dừng,Quận 6,Phạm Văn Chí,106.635484,10.738521,101
4354,Q6 064,Phạm Văn Chí,Trụ dừng,Quận 6,Nguyễn Văn Luông,106.633564,10.739016,101
759,Q6 017,Metro Bình Phú,Trụ dừng,Quận 6,Đường Số 26,106.630994,10.741673,"101, 61"
762,Q6 018,Đường số 23,Trụ dừng,Quận 6,Đường Số 26,106.626015,10.741972,101
1589,Q6 004,Lý Chiêu Hoàng,Ô sơn,Quận 6,An Dương Vương,106.623548,10.740065,"101, 61"
7045,QBT 275,Đường 38,Trụ dừng,Quận Bình Tân,An Dương Vương,106.622009,10.738347,101
803,Q8 080,Đường Hoàng Ngân,Trụ dừng,Quận 8,An Dương Vương,106.619906,10.724322,101
7583,Q8 145,Trương Đình Hội,Ô sơn,Quận 8,An Dương Vương,106.619289,10.71971,101
770,Q8 143,Chợ Kiến Đức,Ô sơn,Quận 8,An Dương Vương,106.618924,10.715794,"101, 15"
7049,Q8 144,Nhựa Chợ Lớn,Ô sơn,Quận 8,An Dương Vương,106.618752,10.713564,"101, 15"
763,Q8 081,Bến Phú Định,Ô sơn,Quận 8,An Dương Vương,106.61864,10.71135,"101, 15"
1847,Q8 134,Chùa Viên Giác,Ô sơn,Quận 8,Hồ Học Lãm,106.616848,10.713359,"101, 15"
1849,QBT 036,Nhựa Long Thành,Trụ dừng,Quận Bình Tân,Hồ Học Lãm,106.613817,10.718234,"101, 15"
1848,QBT 037,Võ Văn Kiệt,Trụ dừng,Quận Bình Tân,Hồ Học Lãm,106.612229,10.72069,"101, 15"
4256,QBT 279,Cầu Nước Lên,Ô sơn,Quận Bình Tân,Võ Văn Kiệt,106.606146,10.719889,101
7030,HBC_1,Dương Đình Cúc,Ô sơn,Huyện Bình Chánh,Dương Đình Cúc,106.597397,10.705468,101
7031,HBC_2,Thiên Hoàng Long,Trụ dừng,Huyện Bình Chánh,Dương Đình Cúc,106.59516,10.703001,101
7032,HBC_3,Trạm Y tế Tân Kiên,Trụ dừng,Huyện Bình Chánh,Dương Đình Cúc,106.591431,10.70075,101
7033,HBC_4,Trường Tân Kiên,Trụ dừng,Huyện Bình Chánh,Dương Đình Cúc,106.587038,10.698231,101
7034,HBC_5,Cầu Chợ Đệm,Trụ dừng,Huyện Bình Chánh,Dương Đình Cúc,106.580933,10.695732,101
3788,HBC 415,Xóm Giữa,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.579045,10.696902,101
3791,HBC 416,Ấp 5,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.577581,10.699164,"101, 22"
3790,HBC 417,Đình Phục Đức,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.575397,10.700497,"101, 22"
3793,HBC 419,Đường dẫn Cao tốc,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.571792,10.702495,"101, 22"
7142,HBC 462,Bệnh viện Nhi Thành phố,Nhà chờ,Huyện Bình Chánh,Đường dẫn cao tốc,106.573026,10.708515,101
4761,BX_100,Tân Nhựt,Bến xe,Huyện Bình Chánh,Thế Lữ,106.564373,10.705737,101
7757,HBC 466,THCS Tân Nhựt,Nhà chờ,Huyện Bình Chánh,Thế Lữ,106.566986,10.705577,"101, 22"
2239,HBC 446,Ngã 3 Trường học,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.568112,10.703923,"101, 22"
3723,HBC 447,Đường dẫn Cao tốc,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.572044,10.702305,"101, 22"
3725,HBC 448,Đình Phục Đức,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.575456,10.70036,"101, 22"
3727,HBC 449,Ấp 5,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.577446,10.699169,"101, 22"
3728,HBC 450,Xóm Giữa,Ô sơn,Huyện Bình Chánh,Thế Lữ,106.578884,10.69696,101
7035,HBC_6,Cầu Chợ Đệm,Trụ dừng,Huyện Bình Chánh,Dương Đình Cúc,106.580526,10.6955,101
7036,HBC_7,Trường Tân Kiên,Trụ dừng,Huyện Bình Chánh,Dương Đình Cúc,106.586523,10.697888,101
7037,HBC_8,Trạm y tế Tân Kiên,Trụ dừng,Huyện Bình Chánh,Dương Đình Cúc,106.591737,10.700861,101
7038,HBC_9,Thiên Hoàng Long,Trụ dừng,Huyện Bình Chánh,Dương Đình Cúc,106.59517,10.702716,101
7039,HBC_10,Quốc lộ 1A,Trụ dừng,Huyện Bình Chánh,Dương Đình Cúc,106.597633,10.705547,"101, 62-8"
7050,QBT 280,Cầu Nước Lên,Ô sơn,Quận Bình Tân,Võ Văn Kiệt,106.606822,10.719552,101
1801,QBT 047,Khu dân cư Hương lộ 5,Ô sơn,Quận Bình Tân,Hồ Học Lãm,106.611877,10.72068,"101, 15"
1800,QBT 048,Nhựa Long Thành,Ô sơn,Quận Bình Tân,Hồ Học Lãm,106.613464,10.718161,"101, 15"
1803,Q8 133,Chùa Viên Giác,Ô sơn,Quận 8,Hồ Học Lãm,106.616989,10.712624,"101, 15"
805,Q8 075,Bến Phú Định,Ô sơn,Quận 8,An Dương Vương,106.618795,10.71144,"101, 15"
797,Q8 076,Nhựa Chợ Lớn,Trụ dừng,Quận 8,An Dương Vương,106.618924,10.713348,"101, 15"
807,Q8 077,Chợ Kiến Đức,Ô sơn,Quận 8,An Dương Vương,106.619074,10.715667,"101, 15"
801,Q8 079,Trương Đình Hội,Ô sơn,Quận 8,An Dương Vương,106.619503,10.719183,101
799,Q8 078,Đường Hoàng Ngân,Ô sơn,Quận 8,An Dương Vương,106.620083,10.723948,101
7044,Q6 115,Đường 38,Trụ dừng,Quận 6,An Dương Vương,106.622095,10.73811,101
806,Q6 001,Lý Chiêu Hoàng,Trụ dừng,Quận 6,An Dương Vương,106.623715,10.740239,"101, 61"
809,Q6 019,Đường số 23,Trụ dừng,Quận 6,Đường Số 26,106.626129,10.741862,101
811,Q6 020,Metro Bình Phú,Trụ dừng,Quận 6,Đường Số 26,106.63086,10.741578,"101, 61"
4353,Q6 069,Phạm Văn Chí,Trụ dừng,Quận 6,Nguyễn Văn Luông,106.633413,10.739275,101
1595,Q6 081,Cầu Phạm Văn Chí,Trụ dừng,Quận 6,Phạm Văn Chí,106.635447,10.738384,101
7043,Q6 114,Bà Lài,Ô sơn,Quận 6,Văn Thân,106.636246,10.740202,101
7041,Q6 112,Bình Tiên,Trụ dừng,Quận 6,Văn Thân,106.642415,10.743607,101
808,Q6 015,Minh Phụng,Ô sơn,Quận 6,Bãi Sậy,106.644244,10.747059,101
810,Q6 016,Công viên Phạm Đình Hổ,Ô sơn,Quận 6,Bãi Sậy,106.648686,10.747728,101
4275,Q1 161,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Hàm Nghi,106.70101,10.77079,"102, 20"
7564,Q1 196,Bảo tàng Mỹ Thuật,Trụ dừng,Quận 1,Nguyễn Thái Bình,106.699669,10.769251,"102, 34, 38, 39, D4"
853,Q1 001,Calmette,Trụ dừng,Quận 1,Calmette,106.699219,10.767768,"102, 123, 124, 34, 38, 44"
856,Q4 014,Chợ Xóm Chiếu,Trụ dừng,Quận 4,Hoàng Diệu,106.706504,10.764703,"102, 31, 34"
855,Q4 027,Bưu Điện Quận 4,Trụ dừng,Quận 4,Nguyễn Tất Thành,106.70763,10.76385,"102, 20, 31, 34, 75"
857,Q4 028,Đại học Nguyễn Tất Thành,Nhà chờ,Quận 4,Nguyễn Tất Thành,106.70932,10.7618,"102, 20, 31, 34, 75"
858,Q4 029,Trường Nguyễn Trãi,Trụ dừng,Quận 4,Nguyễn Tất Thành,106.713359,10.759423,"102, 20, 31, 34, 75"
860,Q4 030,Cảng Sài Gòn,Trụ dừng,Quận 4,Nguyễn Tất Thành,106.715977,10.7579,"102, 20, 31, 34, 75"
859,Q7 080,Cầu Tân Thuận 2,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.723927,10.752424,"102, 31, 34, 68, 75"
862,Q7 082,Cầu Tân Thuận 2,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.724088,10.751697,"102, 31"
4125,Q7 081,Ủy ban Phường Tân Thuận Tây,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.721728,10.747807,"102, 31"
866,Q7 084,Cầu Lý Phục Man,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.721508,10.742521,"102, 31"
863,Q7 085,Nguyễn Thị Thập,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.721444,10.739585,"102, 31"
869,Q7 088,Bệnh viện Việt Pháp,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.718912,10.731063,"102, 34"
864,Q7 087,Nguyễn Lương Bằng,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.712801,10.729419,"102, 34"
865,Q7 089,Hưng Vượng,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.709567,10.72934,"102, 34"
872,Q7 090,Sky Garden,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.7049,10.729234,"102, 123, 124, 34, 68"
2689,Q7 139,Lê Văn Lương,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.699315,10.72905,"102, 34"
868,Q7 092,Đại học RMIT,Trụ dừng,Quận 7,Nguyễn Văn Linh,106.695061,10.728839,"102, 34"
873,HBC 001,Trung Sơn,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.687117,10.728639,"102, 34"
870,HBC 002,Cầu Ông Bé,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.683946,10.728575,"102, 34"
875,HBC 003,Phúc Minh,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.679472,10.728486,"102, 34"
871,HBC 004,Phạm Hùng,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.676537,10.7284,102
877,HBC 005,Cầu Xóm Củi,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.667193,10.726741,102
874,HBC 006,Chùa Viên Minh,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.660316,10.723442,102
876,HBC 007,Quốc lộ 50,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.656861,10.720896,102
879,HBC 008,Sau Quốc lộ 50,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.654415,10.718972,"102, 22, 45"
881,HBC 33,Khu đô thị Hạnh Phúc,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.649158,10.714903,"102, 22, 45"
884,HBC 010,Cầu Bà Lớn,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.645103,10.71174,"102, 22, 45"
878,HBC 011,Chung cư Conic,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.64227,10.709506,"102, 22, 45"
880,HBC 012,Khu dân cư 13A,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.639502,10.707397,"102, 22, 45"
882,HBC 013,Trịnh Quang Nghị,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.634567,10.703602,"102, 22, 45"
886,HBC 014,Kim Hằng,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.631713,10.701414,"102, 22"
887,HBC 015,Cầu sập,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.627235,10.69925,"102, 22"
883,HBC 016,Cầu Cần Giuộc,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.61828,10.696855,"102, 22"
885,HBC 017,Đường vào Chợ Bình Điền,Trụ dừng,Huyện Bình Chánh,Nguyễn Văn Linh,106.612183,10.695133,"102, 22"
